date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,year,month,day,day_of_week,Vax_index,covidOccupiedMVBeds_rolling_mean_7,covidOccupiedMVBeds_rolling_std_7,covidOccupiedMVBeds_rolling_mean_14,covidOccupiedMVBeds_rolling_std_14,hospitalCases_rolling_mean_7,hospitalCases_rolling_std_7,hospitalCases_rolling_mean_14,hospitalCases_rolling_std_14,newAdmissions_rolling_mean_7,newAdmissions_rolling_std_7,newAdmissions_rolling_mean_14,newAdmissions_rolling_std_14,Vax_index_rolling_mean_7,Vax_index_rolling_std_7,Vax_index_rolling_mean_14,Vax_index_rolling_std_14,new_confirmed_rolling_mean_7,new_confirmed_rolling_std_7,new_confirmed_rolling_mean_14,new_confirmed_rolling_std_14
2022-01-19,586.0,580901.0,15742.0,1778.0,96753.0,239.0,13891241.0,134185.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,19.0,2.0,0.172428,621.8571,24.922737,665.7143,52.44107,16355.286,325.1931,16434.357,390.20166,1765.7142,97.39561,1876.7142,164.64621,0.172428,0.0,0.172428,0.0,89109.86,16278.124,95988.21,20906.754
2022-01-20,573.0,582599.0,15302.0,1698.0,86266.0,223.0,13977507.0,134408.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,20.0,3.0,0.172428,608.5714,22.097187,652.2143,50.018734,16153.286,470.49112,16380.357,486.67706,1734.5714,73.17298,1852.0714,163.65887,0.172428,0.0,0.172428,0.0,89516.29,16147.405,91489.71,14296.652
2022-01-21,552.0,584052.0,14865.0,1453.0,78518.0,269.0,14056025.0,134677.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,21.0,4.0,0.172428,596.4286,26.738594,639.6429,51.59846,15914.429,637.867,16287.643,632.93146,1700.4286,130.02289,1829.2858,194.89107,0.172428,0.0,0.172428,0.0,90077.14,15601.593,89684.64,14219.44
2022-01-22,545.0,585329.0,14320.0,1277.0,70075.0,257.0,14126100.0,134934.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,22.0,5.0,0.172428,587.4286,32.232784,628.0,53.347916,15634.286,846.53345,16165.214,822.9997,1653.7142,206.621,1787.5,243.89113,0.172428,0.0,0.172428,0.0,90465.43,14962.641,88956.43,14979.424
2022-01-23,524.0,586864.0,14334.0,1535.0,88178.0,219.0,14214278.0,135153.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,23.0,6.0,0.172428,573.8571,36.44827,615.1429,55.27812,15343.143,899.34094,16017.714,952.70355,1620.4286,203.89119,1756.0714,246.20956,0.172428,0.0,0.172428,0.0,90903.86,14823.85,89379.43,14858.786
2022-01-24,521.0,588457.0,14563.0,1593.0,108519.0,247.0,14322797.0,135400.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,24.0,0.0,0.172428,559.2857,33.821663,601.8571,53.835728,15049.143,732.9776,15835.071,970.07196,1589.7142,186.36676,1714.1428,216.67305,0.172428,0.0,0.172428,0.0,90125.14,13493.706,88907.86,14062.408
2022-01-25,501.0,590138.0,14088.0,1681.0,96430.0,211.0,14419227.0,135611.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,25.0,1.0,0.172428,543.1429,30.118813,588.6429,54.29635,14744.857,596.235,15631.429,1018.5408,1573.5714,169.88806,1682.2858,181.18262,0.172428,0.0,0.172428,0.0,89248.43,12728.26,88644.14,13869.223
2022-01-26,493.0,591827.0,13948.0,1689.0,92691.0,233.0,14511918.0,135844.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,26.0,2.0,0.172428,529.8571,28.533188,575.8571,54.232914,14488.571,467.95438,15421.929,1043.0934,1560.8572,154.68939,1663.2858,163.46509,0.172428,0.0,0.172428,0.0,88668.14,12417.912,88889.0,13911.186
2022-01-27,481.0,593330.0,13651.0,1503.0,82138.0,257.0,14594056.0,136101.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,27.0,3.0,0.172428,516.7143,26.462013,562.6429,53.106,14252.714,400.9047,15203.0,1071.8467,1533.0,142.99184,1633.7858,151.15309,0.172428,0.0,0.172428,0.0,88078.43,12646.906,88797.36,13954.138
2022-01-28,467.0,594672.0,13462.0,1342.0,71247.0,223.0,14665303.0,136324.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,28.0,4.0,0.172428,504.57144,27.066936,550.5,54.219994,14052.286,394.4366,14983.357,1092.3243,1517.1428,158.6405,1608.7858,168.70876,0.172428,0.0,0.172428,0.0,87039.71,13808.259,88558.43,14241.751
2022-01-29,458.0,595997.0,12672.0,1325.0,62658.0,236.0,14727961.0,136560.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,29.0,5.0,0.172428,492.14285,25.327381,539.7857,56.745285,13816.857,629.68414,14725.571,1184.4956,1524.0,147.15186,1588.8572,185.00847,0.172428,0.0,0.172428,0.0,85980.14,15507.072,88222.79,14823.349
2022-01-30,457.0,597282.0,12992.0,1285.0,74502.0,217.0,14802463.0,136777.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,30.0,6.0,0.172428,482.57144,23.901585,528.2143,55.85996,13625.143,649.9596,14484.143,1167.4398,1488.2858,172.23697,1554.3572,193.85545,0.172428,0.0,0.172428,0.0,84026.43,16036.489,87465.14,15259.396
2022-01-31,449.0,598733.0,13331.0,1451.0,87851.0,227.0,14890314.0,137004.0,56171304.0,151336.0,52.24,0.41,2022.0,1.0,31.0,0.0,0.172428,472.2857,19.737564,515.7857,52.398148,13449.143,504.11588,14249.143,1026.8823,1468.0,166.10138,1528.8572,180.97678,0.172428,0.0,0.172428,0.0,81073.86,12225.188,85599.5,13231.524
2022-02-01,449.0,600270.0,12896.0,1537.0,77842.0,228.0,14968156.0,137232.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,1.0,1.0,0.159297,464.85715,16.677616,504.0,46.872986,13278.857,450.85934,14011.857,914.6108,1447.4286,142.57613,1510.5,164.27733,0.17055215,0.0049630515,0.17149007,0.0035094074,78418.43,10181.732,83833.43,12417.633
2022-02-02,432.0,601721.0,12577.0,1451.0,73408.0,225.0,15041564.0,137457.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,2.0,2.0,0.159297,456.14285,15.410262,493.0,44.139637,13083.0,407.42606,13785.786,842.3672,1413.4286,96.2044,1487.1428,145.4906,0.16867629,0.006407272,0.17055215,0.0047683455,75663.71,8065.2036,82165.93,12112.979
2022-02-03,429.0,603013.0,12423.0,1292.0,63540.0,205.0,15105104.0,137662.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,3.0,3.0,0.159297,448.7143,13.889016,482.7143,40.70802,12907.571,385.90277,13580.143,793.76447,1383.2858,96.517204,1458.1428,140.60959,0.16680042,0.007018815,0.16961421,0.005591381,73006.86,8621.106,80542.64,13010.763
2022-02-04,425.0,604199.0,12032.0,1186.0,52110.0,179.0,15157214.0,137841.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,4.0,4.0,0.159297,442.7143,13.744263,473.64285,38.150726,12703.286,420.4425,13377.786,802.0846,1361.0,122.225204,1439.0714,158.34892,0.16492458,0.007018815,0.16867629,0.0061559076,70273.0,11741.696,78656.36,15077.09
2022-02-05,409.0,605276.0,11604.0,1077.0,42964.0,194.0,15200178.0,138035.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,5.0,5.0,0.159297,435.7143,16.799944,463.92856,35.827503,12550.714,592.33093,13183.786,881.21686,1325.5714,163.40527,1424.7858,181.43411,0.16304871,0.006407272,0.16773836,0.006529326,67459.57,15596.956,76719.86,17765.451
2022-02-06,391.0,606487.0,11529.0,1211.0,49877.0,189.0,15250055.0,138224.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,6.0,6.0,0.159297,426.2857,20.886314,454.42856,36.303665,12341.714,664.3964,12983.429,917.7054,1315.0,168.77303,1401.6428,186.8766,0.16117285,0.0049630515,0.16680042,0.006743459,63941.715,16495.02,73984.07,18785.045
2022-02-07,395.0,607721.0,11710.0,1234.0,62281.0,155.0,15312336.0,138379.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,7.0,0.0,0.159297,418.57144,21.070177,445.42856,34.080708,12110.143,531.2775,12779.643,854.5604,1284.0,159.29219,1376.0,183.19347,0.159297,0.0,0.1658625,0.0068133413,60288.855,12716.227,70681.36,16122.137
2022-02-08,385.0,608987.0,11471.0,1266.0,55032.0,165.0,15367368.0,138544.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,8.0,1.0,0.159297,409.42856,19.492367,437.14285,33.628872,11906.571,446.1647,12592.714,832.2865,1245.2858,114.06681,1346.3572,162.44554,0.159297,0.0,0.16492458,0.006743459,57030.285,10127.587,67724.36,14776.537
2022-02-09,384.0,610207.0,11071.0,1220.0,50628.0,157.0,15417996.0,138701.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,9.0,2.0,0.159297,402.57144,18.653482,429.35715,32.293385,11691.429,431.87146,12387.214,827.07556,1212.2858,69.24044,1312.8572,131.82205,0.159297,0.0,0.16398664,0.006529326,53776.0,7234.5845,64719.855,13533.641
2022-02-10,384.0,611374.0,10734.0,1167.0,41027.0,165.0,15459023.0,138866.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,10.0,3.0,0.159297,396.14285,15.518039,422.42856,30.728874,11450.143,426.81357,12178.857,851.28357,1194.4286,60.86832,1288.8572,124.94852,0.159297,0.0,0.16304871,0.0061559076,50559.855,7174.3936,61783.355,13918.194
2022-02-11,372.0,612370.0,10367.0,996.0,34685.0,147.0,15493708.0,139013.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,11.0,4.0,0.159297,388.57144,11.501553,415.64285,30.618263,11212.286,505.24374,11957.786,893.2672,1167.2858,96.93247,1264.1428,146.06314,0.159297,0.0,0.16211079,0.005591381,48070.57,9265.203,59171.785,15361.255
2022-02-12,360.0,613359.0,10010.0,989.0,28854.0,148.0,15522562.0,139161.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,12.0,5.0,0.159297,381.57144,11.90038,408.64285,31.38252,10984.571,640.40375,11767.643,1005.7775,1154.7142,114.67594,1240.1428,162.02652,0.159297,0.0,0.16117285,0.0047683455,46054.855,11760.256,56757.215,17304.908
2022-02-13,348.0,614388.0,10049.0,1029.0,32123.0,150.0,15554685.0,139311.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,13.0,6.0,0.159297,375.42856,16.450502,400.85715,31.978014,10773.143,674.12646,11557.429,1037.2549,1128.7142,120.2826,1221.8572,170.78365,0.159297,0.0,0.16023493,0.0035094074,43518.57,12677.278,53730.145,17664.96
2022-02-14,355.0,615520.0,10273.0,1132.0,42191.0,169.0,15596876.0,139480.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,14.0,0.0,0.159297,369.7143,15.434963,394.14285,30.943764,10567.857,548.3498,11339.0,953.6536,1114.1428,111.24062,1199.0714,158.7138,0.159297,0.0,0.159297,0.0,40648.57,9629.432,50468.715,14875.543
2022-02-15,323.0,616664.0,10019.0,1144.0,39871.0,146.0,15636747.0,139626.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,15.0,1.0,0.159297,360.85715,21.713503,385.14285,32.064495,10360.429,405.8973,11133.5,900.8477,1096.7142,91.242744,1171.0,125.6601,0.159297,0.0,0.159297,0.0,38482.715,7271.4146,47756.5,12820.334
2022-02-16,326.0,617784.0,9804.0,1120.0,39184.0,148.0,15675931.0,139774.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,16.0,2.0,0.159297,352.57144,22.463728,377.57144,32.658405,10179.429,306.5642,10935.429,863.1103,1082.4286,75.12846,1147.3572,96.73565,0.159297,0.0,0.159297,0.0,36847.855,5025.1924,45311.93,10628.4
2022-02-17,303.0,618755.0,9600.0,971.0,33900.0,144.0,15709831.0,139918.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,17.0,3.0,0.159297,341.0,24.358435,368.57144,34.693634,10017.429,260.88623,10733.786,817.3943,1054.4286,74.879585,1124.4286,97.850525,0.159297,0.0,0.159297,0.0,35829.715,4751.9062,43194.785,9622.63
2022-02-18,303.0,619655.0,9258.0,900.0,24756.0,130.0,15734587.0,140048.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,18.0,4.0,0.159297,331.14285,23.674377,359.85715,34.751553,9859.0,338.4287,10535.643,814.7047,1040.7142,93.77227,1104.0,112.730446,0.159297,0.0,0.159297,0.0,34411.285,6360.2524,41240.93,10417.43
2022-02-19,296.0,620489.0,9187.0,834.0,26236.0,136.0,15760823.0,140184.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,19.0,5.0,0.159297,322.0,23.021729,351.7857,35.57263,9741.429,412.15405,10363.0,826.89606,1018.5714,122.054436,1086.6428,133.92284,0.159297,0.0,0.159297,0.0,34037.285,6803.058,40046.07,11138.942
2022-02-20,304.0,621460.0,9058.0,971.0,28238.0,141.0,15789061.0,140325.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,20.0,6.0,0.159297,315.7143,20.621302,345.57144,35.79367,9599.857,456.69153,10186.5,822.5747,1010.2857,123.19187,1069.5,132.12859,0.159297,0.0,0.159297,0.0,33482.285,7135.599,38500.43,11171.136
2022-02-21,292.0,622490.0,9229.0,1030.0,32804.0,121.0,15821865.0,140446.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,21.0,0.0,0.159297,306.7143,12.932056,338.2143,35.43614,9450.714,360.58087,10009.286,731.2931,995.7143,111.91174,1054.9286,123.56279,0.159297,0.0,0.159297,0.0,32141.285,6021.227,36394.93,8889.04
2022-02-22,284.0,623466.0,8948.0,976.0,27782.0,119.0,15849647.0,140565.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,22.0,1.0,0.159297,301.14285,13.145703,331.0,35.459618,9297.714,301.66797,9829.071,649.6924,971.7143,90.84183,1034.2142,108.89387,0.159297,0.0,0.159297,0.0,30414.285,5097.5195,34448.5,7343.22
2022-02-23,278.0,624442.0,8868.0,976.0,25783.0,119.0,15875430.0,140684.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,23.0,2.0,0.159297,294.2857,10.209706,323.42856,34.578148,9164.0,241.24469,9671.714,589.7794,951.1429,64.006325,1016.7857,95.584175,0.159297,0.0,0.159297,0.0,28499.857,3530.6729,32673.857,6014.221
2022-02-24,262.0,625426.0,8645.0,984.0,21654.0,132.0,15897084.0,140816.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,24.0,3.0,0.159297,288.42856,15.009521,314.7143,33.494957,9027.571,222.92365,9522.5,564.04443,953.0,64.86139,1003.7143,85.43592,0.159297,0.0,0.159297,0.0,26750.428,3441.7686,31290.072,6171.1196
2022-02-25,246.0,626267.0,8498.0,841.0,19315.0,118.0,15916399.0,140934.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,25.0,4.0,0.159297,280.2857,20.311855,305.7143,33.844505,8919.0,271.72412,9389.0,569.9398,944.5714,75.80646,992.6429,95.91311,0.159297,0.0,0.159297,0.0,25973.143,4437.591,30192.215,6850.48
2022-02-26,226.0,627155.0,8197.0,888.0,17421.0,115.0,15933820.0,141049.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,26.0,5.0,0.159297,270.2857,27.311256,296.14285,36.178738,8777.571,354.1303,9259.5,621.6138,952.2857,64.59802,985.4286,99.92283,0.159297,0.0,0.159297,0.0,24713.857,5479.0923,29375.572,7656.342
2022-02-27,239.0,628104.0,8305.0,949.0,22019.0,105.0,15955839.0,141154.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,27.0,6.0,0.159297,261.0,24.879711,288.35715,35.887875,8670.0,368.8116,9134.929,625.9611,949.1429,64.06879,979.7143,99.52613,0.159297,0.0,0.159297,0.0,23825.428,5314.1357,28653.857,7851.178
2022-02-28,254.0,629249.0,8538.0,1145.0,31591.0,117.0,15987430.0,141271.0,56171304.0,151336.0,52.24,0.41,2022.0,2.0,28.0,0.0,0.159297,255.57143,20.799496,281.14285,31.321796,8571.286,274.7312,9011.0,550.51416,965.5714,95.360466,980.6429,101.10437,0.159297,0.0,0.159297,0.0,23652.143,4981.9575,27896.715,6898.6055
2022-03-01,245.0,630360.0,8486.0,1111.0,31529.0,111.0,16018959.0,141382.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,1.0,1.0,0.146166,250.0,16.743158,275.57144,30.221527,8505.286,218.98685,8901.5,482.90414,984.8571,110.30175,978.2857,97.316635,0.15742114,0.0049630515,0.15835907,0.0035094074,24187.428,5655.423,27300.857,6098.671
2022-03-02,249.0,631544.0,8402.0,1184.0,33088.0,128.0,16052047.0,141510.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,2.0,2.0,0.146166,245.85715,11.393398,270.07144,27.192942,8438.714,150.45233,8801.357,423.00638,1014.5714,133.16513,982.8571,105.633514,0.15554528,0.006407272,0.15742114,0.0047683455,25231.0,6594.87,26865.428,5357.5737
2022-03-03,234.0,632770.0,8210.0,1226.0,31263.0,138.0,16083310.0,141648.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,3.0,3.0,0.146166,241.85715,9.546877,265.14285,27.018105,8376.571,140.55824,8702.071,382.30203,1049.1428,153.73074,1001.0714,123.846344,0.15366943,0.007018815,0.15648322,0.005591381,26603.715,6724.9976,26677.072,5132.877
2022-03-04,232.0,633814.0,8403.0,1044.0,30316.0,106.0,16113626.0,141754.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,4.0,4.0,0.146166,239.85715,9.990472,260.07144,26.010248,8363.0,131.1513,8641.0,353.8996,1078.1428,124.24094,1011.3571,120.74742,0.15179357,0.007018815,0.15554528,0.0061559076,28175.285,5982.2017,27074.215,5187.609
2022-03-05,231.0,634864.0,8400.0,1050.0,28260.0,104.0,16141886.0,141858.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,5.0,5.0,0.146166,240.57143,8.96023,255.42857,24.880373,8392.0,108.88067,8584.786,321.5238,1101.2858,94.43113,1026.7858,109.63027,0.1499177,0.006407272,0.15460736,0.006529326,29723.715,3703.366,27218.785,5190.6543
2022-03-06,234.0,636124.0,8502.0,1260.0,35676.0,102.0,16177562.0,141960.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,6.0,6.0,0.146166,239.85715,9.299257,250.42857,21.117672,8420.143,108.10246,8545.071,291.51447,1145.7142,83.3521,1047.4286,124.51612,0.14804186,0.0049630515,0.15366943,0.006743459,31674.715,2298.9778,27750.072,5662.2334
2022-03-07,239.0,637402.0,8923.0,1278.0,50614.0,113.0,16228176.0,142073.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,7.0,0.0,0.146166,237.71428,6.9213266,246.64285,17.539438,8475.143,219.0574,8523.214,243.86824,1164.7142,97.17461,1065.1428,138.68108,0.146166,0.0,0.1527315,0.0068133413,34392.285,7513.3765,29022.215,8280.43
2022-03-08,242.0,638791.0,9176.0,1389.0,51977.0,126.0,16280153.0,142199.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,8.0,1.0,0.146166,237.28572,6.4733887,243.64285,13.865326,8573.714,344.23477,8539.5,279.437,1204.4286,124.522896,1094.6428,160.4741,0.146166,0.0,0.15179357,0.006743459,37313.43,9831.897,30750.428,10284.124
2022-03-09,235.0,640312.0,9163.0,1521.0,55090.0,122.0,16335243.0,142321.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,9.0,2.0,0.146166,235.28572,3.9036002,240.57143,9.850532,8682.429,397.078,8560.571,314.9761,1252.5714,171.56715,1133.5714,192.40651,0.146166,0.0,0.15085565,0.006529326,40456.57,11611.732,32843.785,12029.806
2022-03-10,221.0,641726.0,9241.0,1414.0,53873.0,126.0,16389116.0,142447.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,10.0,3.0,0.146166,233.42857,6.7046537,237.64285,9.052048,8829.714,383.62036,8603.143,363.76364,1279.4286,181.16093,1164.2858,200.82999,0.146166,0.0,0.1499177,0.0061559076,43686.57,11771.735,35145.145,12782.741
2022-03-11,221.0,643138.0,9369.0,1412.0,51839.0,118.0,16440955.0,142565.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,11.0,4.0,0.146166,231.85715,8.214389,235.85715,9.718002,8967.714,378.2467,8665.357,415.23907,1332.0,152.5986,1205.0714,187.67503,0.146166,0.0,0.14897978,0.005591381,46761.285,10431.965,37468.285,12639.114
2022-03-12,216.0,644506.0,9618.0,1368.0,48762.0,121.0,16489717.0,142686.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,12.0,5.0,0.146166,229.71428,10.193369,235.14285,10.804964,9141.714,352.86057,8766.857,462.88757,1377.4286,88.54727,1239.3572,168.12065,0.146166,0.0,0.14804186,0.0047683455,49690.145,6514.2563,39706.93,11543.252
2022-03-13,215.0,646097.0,9908.0,1591.0,59894.0,121.0,16549611.0,142807.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,13.0,6.0,0.146166,227.0,11.32843,233.42857,11.985339,9342.571,327.26587,8881.357,532.8295,1424.7142,102.644554,1285.2142,170.37163,0.146166,0.0,0.14710394,0.0035094074,53149.855,3618.203,42412.285,11517.199
2022-03-14,239.0,647748.0,10576.0,1651.0,79026.0,153.0,16628637.0,142960.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,14.0,0.0,0.146166,227.0,11.32843,232.35715,10.594681,9578.714,516.007,9026.929,687.6963,1478.0,110.317726,1321.3572,190.78688,0.146166,0.0,0.146166,0.0,57208.715,10217.406,45800.5,14642.247
2022-03-15,235.0,649548.0,10877.0,1800.0,73621.0,131.0,16702258.0,143091.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,15.0,1.0,0.146166,226.0,10.016653,231.64285,9.996978,9821.714,671.7643,9197.714,826.0123,1536.7142,155.26935,1370.5714,219.1128,0.146166,0.0,0.146166,0.0,60300.715,11557.402,48807.07,15764.84
2022-03-16,236.0,651371.0,11010.0,1823.0,73423.0,145.0,16775681.0,143236.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,16.0,2.0,0.146166,226.14285,10.172325,230.71428,8.791854,10085.571,730.1116,9384.0,921.3384,1579.8572,188.56248,1416.2142,242.55885,0.146166,0.0,0.146166,0.0,62919.715,12237.034,51688.145,16346.109
2022-03-17,249.0,653109.0,11346.0,1738.0,67168.0,156.0,16842848.0,143392.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,17.0,3.0,0.146166,230.14285,12.941259,231.78572,10.047415,10386.286,757.2707,9608.0,992.43066,1626.1428,180.66492,1452.7858,250.15262,0.146166,0.0,0.146166,0.0,64819.0,11614.817,54252.785,15698.836
2022-03-18,240.0,654738.0,11595.0,1629.0,61346.0,157.0,16904196.0,143549.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,18.0,4.0,0.146166,232.85715,12.694205,232.35715,10.285218,10704.286,725.6038,9836.0,1058.7478,1657.1428,154.52231,1494.5714,224.1211,0.146166,0.0,0.146166,0.0,66177.14,10328.709,56469.215,14175.99
2022-03-19,231.0,656551.0,11638.0,1813.0,54698.0,145.0,16958892.0,143694.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,19.0,5.0,0.146166,235.0,10.440307,232.35715,10.285218,10992.857,614.80304,10067.286,1074.4772,1720.7142,96.31669,1549.0714,199.06763,0.146166,0.0,0.146166,0.0,67025.14,8789.607,58357.645,11668.215
2022-03-20,237.0,658344.0,12070.0,1793.0,66448.0,150.0,17025340.0,143844.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,20.0,6.0,0.146166,238.14285,5.6103644,232.57143,10.3531065,11301.714,513.72327,10322.143,1097.5472,1749.5714,79.82451,1587.1428,190.30536,0.146166,0.0,0.146166,0.0,67961.43,8234.953,60555.645,9818.642
2022-03-21,252.0,660328.0,12753.0,1984.0,89320.0,143.0,17114660.0,143987.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,21.0,0.0,0.146166,240.0,7.702813,233.5,11.494145,11612.714,643.68616,10595.714,1194.9772,1797.1428,106.16878,1637.5714,195.55315,0.146166,0.0,0.146166,0.0,69432.0,10996.306,63320.355,12009.02
2022-03-22,269.0,662426.0,13060.0,2098.0,81235.0,178.0,17195896.0,144165.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,22.0,1.0,0.146166,244.85715,12.954131,235.42857,14.815347,11924.571,748.17194,10873.143,1287.3108,1839.7142,155.69812,1688.2142,216.87187,0.146166,0.0,0.146166,0.0,70519.71,11825.07,65410.215,12421.857
2022-03-23,260.0,664563.0,13248.0,2137.0,76949.0,159.0,17272844.0,144324.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,23.0,2.0,0.146166,248.28572,13.387983,237.21428,16.201513,12244.286,770.07245,11164.929,1332.0491,1884.5714,191.25276,1732.2142,241.43456,0.146166,0.0,0.146166,0.0,71023.43,12042.454,66971.57,12398.635
2022-03-24,286.0,666569.0,13602.0,2006.0,68020.0,170.0,17340864.0,144494.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,24.0,3.0,0.146166,253.57143,19.586195,241.85715,20.053226,12566.571,802.8557,11476.429,1357.2024,1922.8572,183.6967,1774.5,233.1133,0.146166,0.0,0.146166,0.0,71145.14,12001.228,67982.07,11811.568
2022-03-25,290.0,668494.0,13842.0,1925.0,59720.0,174.0,17400584.0,144668.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,25.0,4.0,0.146166,260.7143,22.684168,246.78572,22.82097,12887.571,798.8475,11795.929,1349.4023,1965.1428,131.4045,1811.1428,211.02127,0.146166,0.0,0.146166,0.0,70912.86,12235.942,68545.0,11152.432
2022-03-26,304.0,670363.0,13796.0,1869.0,51308.0,185.0,17451892.0,144853.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,26.0,5.0,0.146166,271.14285,23.511902,253.07143,25.634905,13195.857,636.0656,12094.357,1291.4395,1973.1428,121.96369,1846.9286,168.23357,0.146166,0.0,0.146166,0.0,70428.57,13026.235,68726.86,10820.8545
2022-03-27,303.0,672400.0,14465.0,2037.0,57576.0,184.0,17509468.0,145037.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,27.0,6.0,0.146166,280.57144,20.590103,259.35715,26.360247,13538.0,570.26514,12419.857,1272.13,2008.0,93.42733,1878.7858,157.95627,0.146166,0.0,0.146166,0.0,69161.14,13881.618,68561.29,10982.925
2022-03-28,319.0,674680.0,15170.0,2280.0,78328.0,186.0,17587796.0,145223.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,28.0,0.0,0.146166,290.14285,20.667435,265.07144,30.024258,13883.286,726.1608,12748.0,1350.045,2050.2856,137.39445,1923.7142,176.54349,0.146166,0.0,0.146166,0.0,67590.86,11666.098,68511.43,10933.237
2022-03-29,325.0,676899.0,15411.0,2219.0,66938.0,199.0,17654736.0,145422.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,29.0,1.0,0.146166,298.14285,21.919767,271.5,32.613705,14219.143,819.5902,13071.857,1409.218,2067.5715,151.30527,1953.6428,189.03139,0.146166,0.0,0.146166,0.0,65548.43,10013.741,68034.07,10838.47
2022-03-30,318.0,679254.0,15632.0,2355.0,62244.0,209.0,17716980.0,145631.0,56171304.0,151336.0,52.24,0.41,2022.0,3.0,30.0,2.0,0.146166,306.42856,14.953897,277.35715,33.1073,14559.714,843.7509,13402.0,1430.2715,2098.7144,186.35335,1991.6428,212.73515,0.146166,0.0,0.146166,0.0,63447.715,8676.647,67235.57,10822.695
