,date,cumAdmissions,Vax_index,hospitalCases,covidOccupiedMVBeds,dailyCases
214,2020-11-02,118789,0.32999999999999996,56.24989664754729,3.429096976364924,9.600369976346439
215,2020-11-03,119694,0.32999999999999996,57.50112195531824,3.4488979015340218,9.403796448334555
216,2020-11-04,120793,0.32999999999999996,57.553106183556,3.4441428183290177,9.338030315038557
217,2020-11-05,121880,0.32999999999999996,57.385997681306264,3.456652542686683,9.344392762636282
218,2020-11-06,122850,0.32999999999999996,57.215746060176365,3.451519494122583,9.343273363648919
219,2020-11-07,123878,0.32999999999999996,57.818099430372435,3.4518084792028083,9.144052346326673
220,2020-11-08,125057,0.32999999999999996,58.423171565969575,3.447720611007663,9.213427450626657
221,2020-11-09,126308,0.32999999999999996,59.5189847903654,3.469932408927759,9.60547210754515
222,2020-11-10,127514,0.32999999999999996,58.3052453436792,3.459165842601921,9.483080728128927
223,2020-11-11,128862,0.32999999999999996,59.329906261333164,3.457494174621062,9.491127870194624
224,2020-11-12,130179,0.32999999999999996,60.55128197496647,3.437397762432092,9.389362107265843
225,2020-11-13,131415,0.32999999999999996,62.16679827414845,3.480583050825673,9.37700080628184
226,2020-11-14,132516,0.32999999999999996,61.57304724234431,3.4717521443754147,9.112275276882464
227,2020-11-15,133714,0.32999999999999996,61.28341226035484,3.473297352231942,9.004810461090429
228,2020-11-16,134954,0.32999999999999996,62.424493449937486,3.4963509561823063,9.458008166881129
229,2020-11-17,136030,0.32999999999999996,63.88810529788894,3.4745749148080805,9.322193327398239
230,2020-11-18,137307,0.32999999999999996,62.41341287574224,3.4949951595048954,9.226481647269184
231,2020-11-19,138455,0.32999999999999996,63.295151044061214,3.5191007485534023,9.085176094672152
232,2020-11-20,139517,0.32999999999999996,63.67389780536041,3.5097750988808367,9.037143817010183
233,2020-11-21,140490,0.32999999999999996,62.433724321451514,3.5153101552183252,8.749442978596857
234,2020-11-22,141468,0.32999999999999996,63.09144492446746,3.5124623933953547,8.69965970192745
235,2020-11-23,142520,0.32999999999999996,62.505633601049034,3.5110206057112445,9.122069987850708
236,2020-11-24,143511,0.32999999999999996,63.83689457491968,3.5095666359919924,8.995206201089845
237,2020-11-25,144594,0.32999999999999996,62.9391784770463,3.5122571625420127,8.988307396488226
238,2020-11-26,145454,0.32999999999999996,60.58849646709845,3.4861562725493727,8.875490354405558
239,2020-11-27,146294,0.32999999999999996,62.522205069047054,3.5089397304117944,8.875490354405558
240,2020-11-28,147132,0.32999999999999996,60.28161258719541,3.492711902851169,8.620760830166478
241,2020-11-29,148074,0.32999999999999996,61.002666527767246,3.509148952314228,8.593845326558156
242,2020-11-30,149058,0.32999999999999996,60.63934926568305,3.4753370936166643,9.052813484616982
243,2020-12-01,150116,0.32999999999999996,61.29872303378694,3.485439203849717,8.96144102994516
244,2020-12-02,151101,0.32999999999999996,60.34678494779637,3.4896985511777454,8.956989531418534
245,2020-12-03,152118,0.32999999999999996,59.985620643842026,3.455241120326536,8.896745470324221
246,2020-12-04,153150,0.32999999999999996,60.30532755572835,3.4842375886328654,8.91749541206881
247,2020-12-05,154121,0.32999999999999996,60.49243105946619,3.4630075369407534,8.70709489270254
248,2020-12-06,155232,0.32999999999999996,60.9504701618013,3.4735535956056,8.76810785532224
249,2020-12-07,156331,0.32999999999999996,62.322777028085106,3.4790999084311647,9.183530179774904
250,2020-12-08,157601,0.32999999999999996,61.277668790995016,3.4635497576769776,9.146605426988936
251,2020-12-09,158888,0.32999999999999996,61.289154677090316,3.4835126836172687,9.187609483322609
252,2020-12-10,160147,0.32999999999999996,60.64521153392386,3.4866327064446803,9.240837732482374
253,2020-12-11,161417,0.32999999999999996,61.72819714887823,3.477102960791663,9.30067550344431
254,2020-12-12,162650,0.32999999999999996,61.45713281782385,3.4735535956056,9.111083797984927
255,2020-12-13,163982,0.32999999999999996,61.79042074606992,3.4717521443754147,9.220002970917827
256,2020-12-14,165342,0.32999999999999996,63.45648090043762,3.477102960791663,9.649064702990033
257,2020-12-15,166822,0.32999999999999996,63.32927664259122,3.4773538066932965,9.638304711231637
258,2020-12-16,168226,0.32999999999999996,64.23736660157387,3.48567855018681,9.667257041305353
259,2020-12-17,169735,0.32999999999999996,65.11076827338435,3.4844785654948898,9.653134258353553
260,2020-12-18,171169,0.32999999999999996,64.84276823034588,3.5012340144972844,9.716493454847148
261,2020-12-19,172744,0.32999999999999996,64.95057023848523,3.5051297305941334,9.3844308068276
262,2020-12-20,174444,0.32999999999999996,65.86052485107923,3.5042715458402625,9.63546784550179
263,2020-12-21,176261,0.32999999999999996,65.3141596262536,3.525870087297455,9.971640904918752
264,2020-12-22,178129,0.32999999999999996,67.85218498273028,3.51287212108727,9.936782666752597
265,2020-12-23,179794,0.32999999999999996,67.61619431782103,3.5003563045241393,9.863699320600928
266,2020-12-24,181365,0.32999999999999996,66.89188328540156,3.5310973489429998,9.62746871108199
267,2020-12-25,183061,0.32999999999999996,66.71729467392814,3.5214521485456447,8.90803765352074
268,2020-12-26,185053,0.32999999999999996,66.54180436109215,3.516115187000163,9.842520343978252
269,2020-12-27,187188,0.32999999999999996,68.03046513081055,3.550349798838227,9.967704915296933
270,2020-12-28,189563,0.32999999999999996,70.11936755306007,3.537411108228614,9.917881477846102
271,2020-12-29,192090,0.32999999999999996,71.90835782133321,3.5620420498685457,10.434283667959884
272,2020-12-30,194289,0.32999999999999996,72.91269969509592,3.583565777814885,10.311264870284107
273,2020-12-31,196168,0.32999999999999996,71.89716685255274,3.5842312463764885,10.05516153852499
274,2021-01-01,198414,0.32999999999999996,73.94612964177561,3.5890706923099165,9.615193020161911
275,2021-01-02,200658,0.32999999999999996,74.0215053614233,3.6020448223017705,10.18332265789651
276,2021-01-03,203230,0.32999999999999996,76.30541683533767,3.6170604171516194,10.105295790391972
277,2021-01-04,205819,0.32999999999999996,76.8661912824501,3.619831482574172,10.39684542228292
278,2021-01-05,208524,0.32999999999999996,75.69722213822827,3.639693566453245,10.246263994664899
279,2021-01-06,211640,0.32999999999999996,78.38518177990272,3.639508370968035,10.140371319929026
280,2021-01-07,214782,0.32999999999999996,79.65772054456235,3.6563869393162136,10.060742432543654
281,2021-01-08,217580,0.32999999999999996,79.60511581671064,3.6655875835968854,9.972602078821557
282,2021-01-09,220409,0.32999999999999996,79.60053824281346,3.6598960503321294,9.8178894881555
283,2021-01-10,223148,0.32999999999999996,81.83161683626696,3.6712859158779056,9.751427176955868
284,2021-01-11,226046,0.32999999999999996,81.13114565020499,3.6691093756051836,10.152903769115486
285,2021-01-12,228991,0.32999999999999996,82.57366771394616,3.6915810820477213,10.020740629284077
286,2021-01-13,231820,0.32999999999999996,83.53327426006884,3.6896983117487245,9.948429494304666
287,2021-01-14,234522,0.32999999999999996,83.8648566923249,3.69254501297352,9.892184323587793
288,2021-01-15,236985,0.32999999999999996,84.10877093992512,3.707116561863795,9.8521741227081
289,2021-01-16,239712,0.32999999999999996,84.69884139156692,3.7087766958318316,9.600955484373582
290,2021-01-17,242208,0.32999999999999996,84.1764475015382,3.7042058538355915,9.555513601700762
291,2021-01-18,245150,0.32999999999999996,86.09487766623383,3.7042058538355915,9.940820959619995
292,2021-01-19,247988,0.32999999999999996,84.03276262495625,3.7083778265162235,9.832992521995166
293,2021-01-20,250838,0.32999999999999996,84.30637113088574,3.714186304226802,9.72328424534902
294,2021-01-21,253142,0.32999999999999996,82.79340954912024,3.710641447401708,9.637743987404706
295,2021-01-22,255436,0.32999999999999996,85.86006504460202,3.717480385258309,9.580002010764698
296,2021-01-23,257666,0.32999999999999996,83.04885012347904,3.7079777827323315,9.311415038684789
297,2021-01-24,259756,0.32999999999999996,84.637058588416,3.71949231888958,9.089964489079064
298,2021-01-25,261697,0.32999999999999996,82.70862220246255,3.7064815176648778,9.58726221381583
299,2021-01-26,263924,0.32999999999999996,82.87696865254874,3.7102480315002855,9.49618480498324
300,2021-01-27,265980,0.32999999999999996,80.73689084546055,3.6890431312680585,9.449352082675516
301,2021-01-28,267976,0.32999999999999996,81.39262055801396,3.6960855969677904,9.397311238216291
302,2021-01-29,269874,0.32999999999999996,80.95442245127062,3.698191804663915,9.308742588849078
303,2021-01-30,271539,0.32999999999999996,79.698841592873,3.701291903586256,9.069798865591018
304,2021-01-31,273181,0.32999999999999996,79.08799822810286,3.6797438557463003,8.987245985916909
305,2021-02-01,275002,0.3086325,78.56880585704427,3.70659720075887,9.325925853342213
306,2021-02-02,276741,0.3086325,77.69490622844889,3.6938199246782903,9.209612986387338
