areaName,date,areaCode,dailyCases,cumulativeCases
East of England,2021-07-11,E12000006,2302,441097
East of England,2021-07-10,E12000006,1923,438795
East of England,2021-07-09,E12000006,2277,436872
East of England,2021-07-08,E12000006,2337,434595
East of England,2021-07-07,E12000006,2587,432258
East of England,2021-07-06,E12000006,2389,429671
East of England,2021-07-05,E12000006,2317,427282
East of England,2021-07-04,E12000006,1713,424965
East of England,2021-07-03,E12000006,1563,423252
East of England,2021-07-02,E12000006,1572,421689
East of England,2021-07-01,E12000006,1657,420117
East of England,2021-06-30,E12000006,1521,418460
East of England,2021-06-29,E12000006,1422,416939
East of England,2021-06-28,E12000006,1428,415517
East of England,2021-06-27,E12000006,979,414089
East of England,2021-06-26,E12000006,804,413110
East of England,2021-06-25,E12000006,806,412306
East of England,2021-06-24,E12000006,828,411500
East of England,2021-06-23,E12000006,827,410672
East of England,2021-06-22,E12000006,718,409845
East of England,2021-06-21,E12000006,654,409127
East of England,2021-06-20,E12000006,432,408473
East of England,2021-06-19,E12000006,340,408041
East of England,2021-06-18,E12000006,448,407701
East of England,2021-06-17,E12000006,474,407253
East of England,2021-06-16,E12000006,448,406779
East of England,2021-06-15,E12000006,445,406331
East of England,2021-06-14,E12000006,435,405886
East of England,2021-06-13,E12000006,331,405451
East of England,2021-06-12,E12000006,295,405120
East of England,2021-06-11,E12000006,336,404825
East of England,2021-06-10,E12000006,308,404489
East of England,2021-06-09,E12000006,333,404181
East of England,2021-06-08,E12000006,398,403848
East of England,2021-06-07,E12000006,345,403450
East of England,2021-06-06,E12000006,284,403105
East of England,2021-06-05,E12000006,226,402821
East of England,2021-06-04,E12000006,280,402595
East of England,2021-06-03,E12000006,286,402315
East of England,2021-06-02,E12000006,287,402029
East of England,2021-06-01,E12000006,254,401742
East of England,2021-05-31,E12000006,178,401488
East of England,2021-05-30,E12000006,152,401310
East of England,2021-05-29,E12000006,148,401158
East of England,2021-05-28,E12000006,205,401010
East of England,2021-05-27,E12000006,204,400805
East of England,2021-05-26,E12000006,231,400601
East of England,2021-05-25,E12000006,209,400370
East of England,2021-05-24,E12000006,192,400161
East of England,2021-05-23,E12000006,161,399969
East of England,2021-05-22,E12000006,140,399808
East of England,2021-05-21,E12000006,151,399668
East of England,2021-05-20,E12000006,172,399517
East of England,2021-05-19,E12000006,215,399345
East of England,2021-05-18,E12000006,185,399130
East of England,2021-05-17,E12000006,217,398945
East of England,2021-05-16,E12000006,138,398728
East of England,2021-05-15,E12000006,92,398590
East of England,2021-05-14,E12000006,124,398498
East of England,2021-05-13,E12000006,173,398374
East of England,2021-05-12,E12000006,184,398201
East of England,2021-05-11,E12000006,163,398017
East of England,2021-05-10,E12000006,218,397854
East of England,2021-05-09,E12000006,212,397636
East of England,2021-05-08,E12000006,109,397424
East of England,2021-05-07,E12000006,130,397315
East of England,2021-05-06,E12000006,162,397185
East of England,2021-05-05,E12000006,184,397023
East of England,2021-05-04,E12000006,216,396839
East of England,2021-05-03,E12000006,163,396623
East of England,2021-05-02,E12000006,141,396460
East of England,2021-05-01,E12000006,116,396319
East of England,2021-04-30,E12000006,128,396203
East of England,2021-04-29,E12000006,186,396075
East of England,2021-04-28,E12000006,159,395889
East of England,2021-04-27,E12000006,156,395730
East of England,2021-04-26,E12000006,219,395574
East of England,2021-04-25,E12000006,201,395355
East of England,2021-04-24,E12000006,128,395154
East of England,2021-04-23,E12000006,172,395026
East of England,2021-04-22,E12000006,213,394854
East of England,2021-04-21,E12000006,207,394641
East of England,2021-04-20,E12000006,194,394434
East of England,2021-04-19,E12000006,199,394240
East of England,2021-04-18,E12000006,211,394041
East of England,2021-04-17,E12000006,123,393830
East of England,2021-04-16,E12000006,170,393707
East of England,2021-04-15,E12000006,170,393537
East of England,2021-04-14,E12000006,206,393367
East of England,2021-04-13,E12000006,153,393161
East of England,2021-04-12,E12000006,244,393008
East of England,2021-04-11,E12000006,205,392764
East of England,2021-04-10,E12000006,181,392559
East of England,2021-04-09,E12000006,230,392378
East of England,2021-04-08,E12000006,232,392148
East of England,2021-04-07,E12000006,220,391916
East of England,2021-04-06,E12000006,246,391696
East of England,2021-04-05,E12000006,172,391450
East of England,2021-04-04,E12000006,160,391278
East of England,2021-04-03,E12000006,176,391118
East of England,2021-04-02,E12000006,210,390942
East of England,2021-04-01,E12000006,293,390732
East of England,2021-03-31,E12000006,275,390439
East of England,2021-03-30,E12000006,224,390164
East of England,2021-03-29,E12000006,257,389940
East of England,2021-03-28,E12000006,354,389683
East of England,2021-03-27,E12000006,259,389329
East of England,2021-03-26,E12000006,311,389070
East of England,2021-03-25,E12000006,399,388759
East of England,2021-03-24,E12000006,487,388360
East of England,2021-03-23,E12000006,329,387873
East of England,2021-03-22,E12000006,470,387544
East of England,2021-03-21,E12000006,450,387074
East of England,2021-03-20,E12000006,259,386624
East of England,2021-03-19,E12000006,373,386365
East of England,2021-03-18,E12000006,378,385992
East of England,2021-03-17,E12000006,467,385614
East of England,2021-03-16,E12000006,378,385147
East of England,2021-03-15,E12000006,482,384769
East of England,2021-03-14,E12000006,322,384287
East of England,2021-03-13,E12000006,311,383965
East of England,2021-03-12,E12000006,399,383654
East of England,2021-03-11,E12000006,419,383255
East of England,2021-03-10,E12000006,422,382836
East of England,2021-03-09,E12000006,416,382414
East of England,2021-03-08,E12000006,505,381998
East of England,2021-03-07,E12000006,298,381493
East of England,2021-03-06,E12000006,287,381195
East of England,2021-03-05,E12000006,402,380908
East of England,2021-03-04,E12000006,450,380506
East of England,2021-03-03,E12000006,475,380056
East of England,2021-03-02,E12000006,560,379581
East of England,2021-03-01,E12000006,536,379021
East of England,2021-02-28,E12000006,360,378485
East of England,2021-02-27,E12000006,347,378125
East of England,2021-02-26,E12000006,530,377778
East of England,2021-02-25,E12000006,604,377248
East of England,2021-02-24,E12000006,637,376644
East of England,2021-02-23,E12000006,887,376007
East of England,2021-02-22,E12000006,885,375120
East of England,2021-02-21,E12000006,604,374235
East of England,2021-02-20,E12000006,677,373631
East of England,2021-02-19,E12000006,759,372954
East of England,2021-02-18,E12000006,943,372195
East of England,2021-02-17,E12000006,904,371252
East of England,2021-02-16,E12000006,1027,370348
East of England,2021-02-15,E12000006,1178,369321
East of England,2021-02-14,E12000006,697,368143
East of England,2021-02-13,E12000006,778,367446
East of England,2021-02-12,E12000006,1021,366668
East of England,2021-02-11,E12000006,1097,365647
East of England,2021-02-10,E12000006,1284,364550
East of England,2021-02-09,E12000006,1193,363266
East of England,2021-02-08,E12000006,1269,362073
East of England,2021-02-07,E12000006,972,360804
East of England,2021-02-06,E12000006,1091,359832
East of England,2021-02-05,E12000006,1508,358741
East of England,2021-02-04,E12000006,1662,357233
East of England,2021-02-03,E12000006,1860,355571
East of England,2021-02-02,E12000006,2019,353711
East of England,2021-02-01,E12000006,2211,351692
East of England,2021-01-31,E12000006,1544,349481
East of England,2021-01-30,E12000006,1649,347937
East of England,2021-01-29,E12000006,2193,346288
East of England,2021-01-28,E12000006,2496,344095
East of England,2021-01-27,E12000006,2594,341599
East of England,2021-01-26,E12000006,2936,339005
East of England,2021-01-25,E12000006,3253,336069
East of England,2021-01-24,E12000006,1827,332816
East of England,2021-01-23,E12000006,2332,330989
East of England,2021-01-22,E12000006,3184,328657
East of England,2021-01-21,E12000006,3397,325473
East of England,2021-01-20,E12000006,3754,322076
East of England,2021-01-19,E12000006,4104,318322
East of England,2021-01-18,E12000006,4754,314218
East of England,2021-01-17,E12000006,3092,309464
East of England,2021-01-16,E12000006,3065,306372
East of England,2021-01-15,E12000006,4566,303307
East of England,2021-01-14,E12000006,4711,298741
East of England,2021-01-13,E12000006,5023,294030
East of England,2021-01-12,E12000006,5329,289007
East of England,2021-01-11,E12000006,6267,283678
East of England,2021-01-10,E12000006,3816,277411
East of England,2021-01-09,E12000006,4147,273595
East of England,2021-01-08,E12000006,5332,269448
East of England,2021-01-07,E12000006,5924,264116
East of England,2021-01-06,E12000006,6396,258192
East of England,2021-01-05,E12000006,7372,251796
East of England,2021-01-04,E12000006,9547,244424
East of England,2021-01-03,E12000006,6618,234877
East of England,2021-01-02,E12000006,7402,228259
East of England,2021-01-01,E12000006,4114,220857
East of England,2020-12-31,E12000006,6603,216743
East of England,2020-12-30,E12000006,8896,210140
East of England,2020-12-29,E12000006,11306,201244
East of England,2020-12-28,E12000006,6066,189938
East of England,2020-12-27,E12000006,6664,183872
East of England,2020-12-26,E12000006,5846,177208
East of England,2020-12-25,E12000006,1769,171362
East of England,2020-12-24,E12000006,4403,169593
East of England,2020-12-23,E12000006,5975,165190
East of England,2020-12-22,E12000006,6464,159215
East of England,2020-12-21,E12000006,6813,152751
East of England,2020-12-20,E12000006,4683,145938
East of England,2020-12-19,E12000006,3453,141255
East of England,2020-12-18,E12000006,5206,137802
East of England,2020-12-17,E12000006,4688,132596
East of England,2020-12-16,E12000006,4780,127908
East of England,2020-12-15,E12000006,4407,123128
East of England,2020-12-14,E12000006,4492,118721
East of England,2020-12-13,E12000006,2791,114229
East of England,2020-12-12,E12000006,2264,111438
East of England,2020-12-11,E12000006,2722,109174
East of England,2020-12-10,E12000006,2343,106452
East of England,2020-12-09,E12000006,2283,104109
East of England,2020-12-08,E12000006,2115,101826
East of England,2020-12-07,E12000006,2223,99711
East of England,2020-12-06,E12000006,1318,97488
East of England,2020-12-05,E12000006,1211,96170
East of England,2020-12-04,E12000006,1399,94959
East of England,2020-12-03,E12000006,1353,93560
East of England,2020-12-02,E12000006,1459,92207
East of England,2020-12-01,E12000006,1303,90748
East of England,2020-11-30,E12000006,1535,89445
East of England,2020-11-29,E12000006,776,87910
East of England,2020-11-28,E12000006,815,87134
East of England,2020-11-27,E12000006,1143,86319
East of England,2020-11-26,E12000006,1041,85176
East of England,2020-11-25,E12000006,1218,84135
East of England,2020-11-24,E12000006,1051,82917
East of England,2020-11-23,E12000006,1257,81866
East of England,2020-11-22,E12000006,813,80609
East of England,2020-11-21,E12000006,805,79796
East of England,2020-11-20,E12000006,1079,78991
East of England,2020-11-19,E12000006,1198,77912
East of England,2020-11-18,E12000006,1270,76714
East of England,2020-11-17,E12000006,1335,75444
East of England,2020-11-16,E12000006,1615,74109
East of England,2020-11-15,E12000006,928,72494
East of England,2020-11-14,E12000006,1012,71566
East of England,2020-11-13,E12000006,1377,70554
East of England,2020-11-12,E12000006,1389,69177
East of England,2020-11-11,E12000006,1629,67788
East of England,2020-11-10,E12000006,1473,66159
East of England,2020-11-09,E12000006,1827,64686
East of England,2020-11-08,E12000006,1094,62859
East of England,2020-11-07,E12000006,1016,61765
East of England,2020-11-06,E12000006,1125,60749
East of England,2020-11-05,E12000006,1132,59624
East of England,2020-11-04,E12000006,1056,58492
East of England,2020-11-03,E12000006,1162,57436
East of England,2020-11-02,E12000006,1395,56274
East of England,2020-11-01,E12000006,637,54879
East of England,2020-10-31,E12000006,733,54242
East of England,2020-10-30,E12000006,1000,53509
East of England,2020-10-29,E12000006,986,52509
East of England,2020-10-28,E12000006,1028,51523
East of England,2020-10-27,E12000006,940,50495
East of England,2020-10-26,E12000006,1156,49555
East of England,2020-10-25,E12000006,576,48399
East of England,2020-10-24,E12000006,600,47823
East of England,2020-10-23,E12000006,1007,47223
East of England,2020-10-22,E12000006,1002,46216
East of England,2020-10-21,E12000006,1055,45214
East of England,2020-10-20,E12000006,1106,44159
East of England,2020-10-19,E12000006,1054,43053
East of England,2020-10-18,E12000006,586,41999
East of England,2020-10-17,E12000006,512,41413
East of England,2020-10-16,E12000006,662,40901
East of England,2020-10-15,E12000006,852,40239
East of England,2020-10-14,E12000006,684,39387
East of England,2020-10-13,E12000006,735,38703
East of England,2020-10-12,E12000006,711,37968
East of England,2020-10-11,E12000006,379,37257
East of England,2020-10-10,E12000006,336,36878
East of England,2020-10-09,E12000006,570,36542
East of England,2020-10-08,E12000006,581,35972
East of England,2020-10-07,E12000006,553,35391
East of England,2020-10-06,E12000006,570,34838
East of England,2020-10-05,E12000006,538,34268
East of England,2020-10-04,E12000006,360,33730
East of England,2020-10-03,E12000006,366,33370
East of England,2020-10-02,E12000006,423,33004
East of England,2020-10-01,E12000006,363,32581
East of England,2020-09-30,E12000006,366,32218
East of England,2020-09-29,E12000006,335,31852
East of England,2020-09-28,E12000006,311,31517
East of England,2020-09-27,E12000006,210,31206
East of England,2020-09-26,E12000006,168,30996
East of England,2020-09-25,E12000006,217,30828
East of England,2020-09-24,E12000006,227,30611
East of England,2020-09-23,E12000006,197,30384
East of England,2020-09-22,E12000006,219,30187
